cartodb_id,the_geom,name,iso2,population
2405340,0101000020E6100000F024E99AC9770DC0A7D903ADC0944440,Pradenilla,ES,0
2405341,0101000020E6100000F87E6ABC74530CC003392861A6854440,Prádena del Rincón,ES,115
2405342,0101000020E6100000AB510FD1E80E08C0FA1873D712964440,Prádena de Atienza,ES,48
2405370,0101000020E6100000B645990D32890AC0FA912232AC2E4440,Pozuelo del Rey,ES,323
2405381,0101000020E610000032333333333301C0CCCCCCCCCCAC4440,Pozuel de Ariza,ES,31
2405396,0101000020E610000086F4DBD7817309C0235D33F9663F4440,Pozo de Guadalajara,ES,752
2405397,0101000020E6100000D825AAB7063608C0156A4DF38E2B4440,Pozo de Almoguera,ES,152
2405408,0101000020E6100000D0747632384A05C050A04FE4498E4440,Pozancos,ES,0
2405422,0101000020E61000002EC03E3A756500C05FB01BB62D364440,Poyatos,ES,106
2405425,0101000020E61000002397FF907E3B00C002ECA35357524440,Poveda de la Sierra,ES,173
2405503,0101000020E61000002BBCCB457CA700C08BF337A110254440,Portilla,ES,101
2405529,0101000020E61000002F2592E865D404C048D74CBED9224440,Portalrubio de Guadamajud,ES,66
2405775,0101000020E610000052573ECBF36009C0B90F406A133B4440,Pioz,ES,969
2405792,0101000020E6100000CBCCCCCCCCCC0CC0E1FC4D2844844440,Piñuécar,ES,188
2405795,0101000020E61000005E376C5B94990DC0887B2C7DE81E4440,Pinto,ES,43501
2405825,0101000020E610000019170E8464C104C0673524EEB1A84440,Pinilla del Olmo,ES,0
2405828,0101000020E6100000EC5F5969528A07C017EC866D8B824440,Pinilla de Jadraque,ES,80
2405830,0101000020E61000006CA818E76F820DC0F4234564587D4440,Pinilla de Buitrago,ES,0
2405901,0101000020E61000000BEA5BE6745904C0DD8E705AF00A4440,Pineda de Gigüela,ES,136
2406014,0101000020E6100000AD2AFBAE08FE05C02C95B7239C5A4440,Picazo,ES,0
2406031,0101000020E6100000F9D51C20986309C0357172BF43354440,Pezuela de las Torres,ES,481
2406171,0101000020E61000000C1AFA27B89803C08286FE092E4E4440,Peralveche,ES,101
2406177,0101000020E610000075DB85E63ACD0AC04AC8073D9B1D4440,Perales de Tajuña,ES,2462
2406179,0101000020E6100000371092054C200DC0E1AFC91AF5284440,Perales del Río,ES,0
2406191,0101000020E6100000DC1FEF552BD308C09D71E14048A64440,Peralejo de los Escuderos,ES,0
2406293,0101000020E6100000AF506B9A771C07C07BF2B0506B4A4440,Peñalver,ES,204
2406299,0101000020E61000005660C8EA568F00C0D81B7C6132554440,Peñalén,ES,125
2406306,0101000020E61000008B5DA27A6B200BC001ECA35357924440,Peñalba de la Sierra,ES,0
2406387,0101000020E6100000022670EB6E1E05C0B4F81400E3814440,Pelegrina,ES,0
2406479,0101000020E61000009426A5A0DB8B09C04C2D5BEB8BA84440,Pedro,ES,0
2406485,0101000020E6100000592041F163CC0CC096395D16135F4440,Pedrezuela,ES,2571
2406556,0101000020E61000007C30F0DC7BF80CC0326DFFCA4A334440,Valdebernardo,ES,0
2406572,0101000020E6100000A7A44E4013E10BC0FCBCA948856D4440,Patones,ES,378
2406577,0101000020E610000034C82423676107C0592F8672A2354440,Pastrana,ES,1081
2406642,0101000020E6100000FEEC478AC83005C0ABE28DCC23474440,Pareja,ES,482
2406644,0101000020E610000057E71890BDDE05C06B3EAE0D159F4440,Paredes de Sigüenza,ES,42
2406648,0101000020E6100000E474594C6C7E0CC00C1AFA27B8804440,Paredes de Buitrago,ES,0
2406652,0101000020E6100000A045B6F3FDD406C08C5DA27A6B084440,Paredes,ES,81
2406769,0101000020E610000044B6F3FDD4380CC00547C9AB73404440,Paracuellos de Jarama,ES,14329
2406859,0101000020E610000065666666666600C0E9CF7EA488084440,Palomera,ES,192
2406884,0101000020E610000099E61DA7E84807C01DA7E8482E874440,Pálmaces de Jadraque,ES,68
2406931,0101000020E6100000874160E5D0A209C05E9335EA218A4440,Palancares,ES,0
2406971,0101000020E6100000016553AEF0EE08C06566666666664440,Palacio de Heras,ES,0
2406987,0101000020E61000004E70B1A206D30BC09D02603C83AE4440,Pajares de Fresno,ES,0
2406995,0101000020E61000005FA6ED5F59A906C06D861BF0F95D4440,Pajares,ES,0
2406997,0101000020E610000058349D9D0C8E01C00CA661F888284440,Pajares,ES,0
2406998,0101000020E61000000CF8FC3042B80CC07CB3CD8DE9B14440,Pajarejos,ES,37
2407027,0101000020E610000098D87C5C1BEA02C0D1C6116BF1794440,Padilla del Ducado,ES,0
2407028,0101000020E610000019F5108DEEE007C0CF0A0C59DD6E4440,Padilla de Hita,ES,0
2407177,0101000020E610000099999999999903C0E8E74D452A604440,Oter,ES,0
2407229,0101000020E61000004C672783A3A409C07E828B1535244440,Orusco,ES,719
2407341,0101000020E61000002BCF83BBB3F60BC0BD13B35E0C054440,Oreja,ES,0
2407484,0101000020E6100000FA6F253B36820DC08BDB68006FA94440,Olmillo,ES,0
2407488,0101000020E6100000973446EBA8AA04C0B69C4B7155954440,Olmedillas,ES,0
2407489,0101000020E6100000430DA661F88805C0C776BE9F1A074440,Olmedilla del Campo,ES,0
2407490,0101000020E6100000B224404D2D5B03C09D76F86BB2264440,Olmedilla de Eliz,ES,30
2407492,0101000020E6100000EF9D98F562E805C0A6E8482EFF614440,Olmeda del Extremo,ES,0
2407493,0101000020E610000039191C25AFCE03C07F7D74EACA274440,Olmeda de la Cuesta,ES,43
2407494,0101000020E61000009EABADD85F7601C0A6052FFA0A6E4440,Olmeda de Cobeta,ES,112
2407637,0101000020E6100000C9A65CE15D2E03C040B28009DC624440,Ocentejo,ES,36
2407682,0101000020E6100000AC47E17A14EE09C032BF9A03042F4440,Nuevo Baztán,ES,5503
2407704,0101000020E61000003EC6DCB584FC09C0368E588B4FAD4440,Noviales,ES,0
2407747,0101000020E61000009B16BCE82B0802C03AE466B801174440,Noheda,ES,0
2407749,0101000020E610000067CBB914575501C04863B48EAA0A4440,Nohales,ES,0
2407891,0101000020E6100000C8AB730CC8DE06C01C7233DC80834440,Negredo,ES,21
2407954,0101000020E6100000F658FAD005B508C0BBFBE3BD6A8D4440,Navas de Jadraque,ES,32
2407999,0101000020E6100000D2307C444CC904C0AB342905DD764440,Navalpotro,ES,0
2408005,0101000020E6100000662783A3E45502C08026C286A70F4440,Navalón,ES,0
2408033,0101000020E61000006D9EEA909B610DC0E80E62670A694440,Navalafuente,ES,765
2408150,0101000020E61000006E77D66EBB5007C036328FFCC1944440,Naharros,ES,0
2408151,0101000020E6100000BDD4CF9B8A1404C0656B7D91D0064440,Naharros,ES,0
2408221,0101000020E6100000260AF4893C8909C0BC8C62B9A57D4440,Muriel,ES,0
2408327,0101000020E61000003E87F9F202AC07C051499D80266A4440,Muduex,ES,129
2408461,0101000020E61000005B2041F163CC03C08D9257E718584440,Morillejo,ES,0
2408516,0101000020E6100000CED03FC1C58A07C0463D44A33B404440,Moratilla de los Meleros,ES,101
2408517,0101000020E6100000434772F90F6905C0A6C64B3789854440,Moratilla de Henares,ES,0
2408519,0101000020E61000003233333333330DC0B69C4B7155354440,Moratalaz,ES,104923
2408520,0101000020E61000002D73BA2C26760BC0CB5D4BC8071D4440,Morata de Tajuña,ES,6159
2408530,0101000020E61000002C211FF46C5605C0BE4868CBB9684440,Moranchel,ES,0
2408593,0101000020E61000004FC24CDBBFB201C0A0B437F8C29C4440,Montuenga de Soria,ES,0
2408708,0101000020E6100000AD5A99F04B3D0CC0073D9B559F874440,Montejo de la Sierra,ES,0
2408685,0101000020E61000005A035B25581C09C0EA8B84B69C1F4440,Monte Robledal,ES,0
2408705,0101000020E610000025BD6F7CED9909C00F406A1327AF4440,Montejo de Tiermes,ES,250
2408720,0101000020E6100000FFFFFFFFFFFF09C0FFFFFFFFFF5F4440,Monte Fresno,ES,0
2408741,0101000020E61000007936AB3E575B01C007F9A067B3AE4440,Monteagudo de las Vicarías,ES,262
2408778,0101000020E6100000CD66D5E76AEB08C0F1D24D6210744440,Montarrón,ES,41
2408817,0101000020E610000048F4328AE5D600C06EF085C954A54440,Monreal de Ariza,ES,248
2408871,0101000020E610000025016A6AD9DA08C059D3BCE314294440,Mondéjar,ES,2621
2408885,0101000020E6100000B01188D7F58B05C0EF164850FC1C4440,Moncalvillo del Huete,ES,0
2408896,0101000020E61000009CEA909BE1C608C0349886E1237E4440,Monasterio,ES,27
2408926,0101000020E61000009AFEEC478A8800C04863B48EAA0A4440,Molinos de Papel,ES,0
2408978,0101000020E6100000973446EBA8AA04C0AFC91AF510914440,Mojares,ES,0
2408984,0101000020E61000009AFEEC478A8800C08269183E22024440,Mohorte,ES,0
2408986,0101000020E610000052573ECBF36009C04F4EB4AB90664440,Mohernando,ES,155
2409005,0101000020E6100000AC86C43D96FE07C05DD72FD80DAF4440,Modamio,ES,0
2409008,0101000020E6100000718A8EE4F21F00C0C5850321598C4440,Mochales,ES,86
2409061,0101000020E6100000065F984C158C07C091E86514CB714440,Miralrío,ES,68
2409064,0101000020E610000054F146E6913F0AC024404D2D5B474440,Miralcampo,ES,0
2409069,0101000020E61000000703CFBD87CB05C03DCBF3E0EE784440,Mirabueno,ES,106
2409084,0101000020E6100000349886E1232204C01530815B77974440,Miño de Medina,ES,0
2409118,0101000020E610000050448655BC9104C093C151F2EA404440,Millana,ES,165
2409154,0101000020E6100000F4285C8FC2B507C0339886E123A24440,Miedes de Atienza,ES,103
2409165,0101000020E6100000295778978B7804C0582A6F4738A14440,Mezquetillas,ES,0
2409184,0101000020E61000001FEA3E00A94D0BC0E68711C2A3614440,Mesones,ES,0
2409288,0101000020E6100000F4BEF1B567D607C0CA28965B5A794440,Membrillera,ES,111
2409291,0101000020E61000002ED80DDB166506C0FA7953910A574440,Membribe,ES,0
2409319,0101000020E6100000EA12D55B03DB0BC09D71E14048324440,Mejorada del Campo,ES,22488
2409352,0101000020E61000001C1B81785D7F07C07B96E7C1DD7D4440,Medranda,ES,105
2409397,0101000020E610000017C5724BABA10AC072982F2FC0464440,Meco,ES,12419
2409367,0101000020E610000025DF6C73637A03C01188D7F50B964440,Medinaceli,ES,674
2409416,0101000020E6100000ABADD85F760F08C0A735CD3B4E214440,Mazuecos,ES,359
2409429,0101000020E61000002AD49AE61D2706C0AAE7A4F78D174440,Mazarulleque,ES,0
2409433,0101000020E6100000BB9179E40F4601C0F1EF332E1C804440,Mazarete,ES,66
2409514,0101000020E6100000640113B8757705C04F36E50AEF8E4440,Matas,ES,0
2409516,0101000020E6100000E03B31EBC5500AC0F9912232AC6E4440,Matarrubia,ES,57
2409544,0101000020E6100000FD04172B6AB00AC08F31772D21874440,Matallana,ES,0
2409632,0101000020E6100000AA09A2EE039005C0D118ADA3AA694440,Masegoso de Tajuña,ES,95
2409634,0101000020E6100000BDF6CC92003500C03341D47D00464440,Masegosa,ES,116
2409693,0101000020E610000049EA043411360BC03C2CD49AE6A54440,Martín Muñoz de Ayllón,ES,0
2409772,0101000020E6100000961C774A072B01C0A76F99D365154440,Mariana,ES,306
2409809,0101000020E6100000BF78060DFDD305C00E3B53E8BCA64440,Marazovel,ES,0
2409797,0101000020E61000007F9A5AB6D69709C018FA27B858554440,Marchamalo,ES,4698
2409816,0101000020E6100000A3880CAB78A301C03AA06CCA15864440,Maranchón,ES,244
2409829,0101000020E61000003F65FCFB8C4B08C02397FF907E174440,Maquilón,ES,0
2409862,0101000020E6100000DC7BB8E4B81309C07F7D74EACAA74440,Manzanares,ES,0
2409877,0101000020E61000003A31EBC5504E05C08F6B43C5384F4440,Mantiel,ES,73
2409884,0101000020E6100000C876BE9F1AEF0CC0291DACFF739C4440,Mansilla,ES,0
2409896,0101000020E610000067520ABABDA40CC08F882991447B4440,Manjirón,ES,0
2409920,0101000020E6100000A90EB9196E0006C050DA1B7C617A4440,Mandayona,ES,394
2410002,0101000020E6100000EFA7C64B37090AC00B8E9257E7684440,Malaguilla,ES,136
2410005,0101000020E61000002EBB270F0BF509C0686FF085C9644440,Málaga del Fresno,ES,196
2410008,0101000020E6100000BF5B2041F1A306C08572A25D85604440,Malacuera,ES,0
2410019,0101000020E61000007701F6D1A96B0AC0C9C342AD698E4440,Majaelrayo,ES,74
2410071,0101000020E61000003AAA9A20EA3E08C07858A835CDAF4440,Madruédano,ES,0
2410077,0101000020E61000002CEC6987BFA60AC07EBC57AD4CA84440,Madriguera,ES,0
2410083,0101000020E6100000AC6EF59CF47E06C074CDE49B6D9E4440,Madrigal,ES,0
2410130,0101000020E61000009D7B0F971C3702C0B9F770C971834440,Luzón,ES,80
2410133,0101000020E6100000E49B6D6E4C8F03C028745E63977C4440,Luzaga,ES,105
2410145,0101000020E61000009AAC510FD16808C04A766C04E24D4440,Lupiana,ES,221
2410153,0101000020E610000046BF7D1D382707C0C53368E89FAC4440,Lumias,ES,0
2410221,0101000020E6100000A82B9FE579F00CC0BBB376DB85764440,Lozoyuela,ES,0
2410298,0101000020E6100000BA61DBA2CC060AC08D3BA583F53F4440,Los Santos de la Humosa,ES,1454
2410357,0101000020E610000077AF5A99F0CB0AC07EFB3A70CE384440,Los Hueros,ES,0
2410375,0101000020E610000045CEC29E76380DC062450DA6619C4440,Los Cortos,ES,0
2410415,0101000020E6100000DEB9F770C9B108C07180608E1EA74440,Losana,ES,0
2410447,0101000020E610000015F19D98F5E208C0D3F19881CA384440,Loranca de Tajuña,ES,711
2410448,0101000020E61000008FB8C7D287AE05C0A635CD3B4E094440,Loranca del Campo,ES,0
2410476,0101000020E61000009B6340F67AF702C08377B988EF944440,Lomeda,ES,0
2410507,0101000020E61000003133333333330BC0AFC91AF510314440,Loeches,ES,4805
2410521,0101000020E6100000A2AF20CD583403C0D4EC815660984440,Lodares,ES,0
2410809,0101000020E61000004FAA7D3A1EF309C0F736FDD98FB04440,Liceras,ES,59
2410943,0101000020E61000000C8E9257E79807C0F5CC920035154440,Leganiel,ES,244
2410957,0101000020E61000003992CB7F48BF06C00838842A356F4440,Ledanca,ES,124
2410975,0101000020E6100000CB7F48BF7D5D00C0777FBC57AD644440,Lebrancón,ES,0
2411006,0101000020E6100000E4D53906646F02C0D9DC989EB08C4440,Layna,ES,0
2411027,0101000020E6100000FE907EFB3A300BC005BB61DBA2844440,La Vihuela,ES,0
2411038,0101000020E6100000A3660FB402C30AC0A59BC420B0824440,La Vereda,ES,0
2411041,0101000020E6100000DC989EB0C48304C018A88C7F9F954440,La Ventosa del Ducado,ES,0
2411042,0101000020E6100000BB22F8DF4A7603C0AD9E93DE371A4440,La Ventosa,ES,351
2411116,0101000020E61000005D85949F54BB04C018E25817B77D4440,La Torresaviñan,ES,0
2411137,0101000020E6100000803E912749D707C0EF2E17F19D804440,La Toba,ES,120
2411238,0101000020E61000008A4F01309EC10CC087F4DBD781774440,Las Navas de Buitrago,ES,0
2411252,0101000020E6100000D6C0560916470DC0A028D027F23C4440,Las Manoteras,ES,0
2411254,0101000020E610000094607138F32B00C02D39EE940E264440,Las Majadas,ES,371
2411260,0101000020E6100000CC3B4ED1915C05C00D7F4DD6A86F4440,Las Inviernas,ES,102
2411289,0101000020E61000006FC45A7C0A000DC0A2C7EF6DFA834440,La Serna del Monte,ES,107
2411340,0101000020E6100000B9F2599E07770DC045551344DD974440,Las Casas Altas,ES,0
2411355,0101000020E610000020E527D53EDD08C0FCBCA94885894440,Las Cabezadas,ES,0
2411475,0101000020E6100000010EA14ACD5E06C0120A117008AD4440,La Riba de Escalote,ES,25
2411506,0101000020E61000008D8D40BCAE5F04C0295778978B784440,Laranueva,ES,0
2411515,0101000020E6100000BFADBB79AAC30CC05C2EE23B31974440,La Rades,ES,0
2411533,0101000020E6100000BA22F8DF4AB604C08342041C42514440,La Puerta,ES,0
2411537,0101000020E6100000AAC5A700188F0BC03B44A33B88814440,La Puebla de la Sierra,ES,0
2411544,0101000020E610000066CBB91457550DC09999999999394440,Prosperidad,ES,0
2411550,0101000020E6100000CD31207BBDBB0BC06566666666264440,La Poveda,ES,0
2411591,0101000020E610000016D4B7CCE97204C06DDDCD531D1E4440,La Peraleja,ES,132
2411633,0101000020E6100000CE31207BBDBB09C04F36E50AEF2E4440,La Olmeda de la Cebolla,ES,0
2411634,0101000020E61000008FB8C7D287EE05C0131DC9E53F904440,La Olmeda de Jadraque,ES,25
2411710,0101000020E6100000EE8AE07F2B1909C07280608E1E8B4440,La Nava de Jadraque,ES,0
2411759,0101000020E6100000A0F31ABB447507C09D245D33F9964440,La Miñosa,ES,57
2411767,0101000020E610000059EB8B84B6DC09C0C7EF6DFAB3774440,La Mierla,ES,27
2411775,0101000020E6100000973446EBA8AA00C0E2FC4D2844044440,La Melgosa,ES,0
2411831,0101000020E6100000A067B3EA73B50CC079A52C431C234440,La Marañosa,ES,0
2411868,0101000020E6100000D40968226C3802C028AE2AFBAE704440,La Loma,ES,0
2411893,0101000020E6100000805B77F3544705C05CF92CCF830B4440,La Langa,ES,0
2411925,0101000020E6100000640113B8757705C01430815B77374440,La Isabela,ES,0
2411937,0101000020E610000066CBB914575509C03133333333934440,La Huerce,ES,46
2411945,0101000020E6100000855AD3BCE35403C0CA67791EDC794440,La Hortezuela de Océn,ES,77
2411949,0101000020E6100000699A779CA2A30BC073ABE7A4F7894440,La Hiruela,ES,0
2411969,0101000020E6100000627AC2120F2800C08616D9CEF7434440,Lagunaseca,ES,130
2412055,0101000020E610000094ECD808C4AB04C039234A7B837B4440,La Fuensaviñán,ES,0
2412057,0101000020E6100000E978CC4065BC01C08EDFDBF467334440,La Frontera,ES,204
2412075,0101000020E6100000DF10AAD4EC410DC02D8B89CDC7014440,La Flamenca,ES,0
2412107,0101000020E6100000F3A10BEA5B6609C0C989761552524440,La Estación,ES,0
2412471,0101000020E6100000F063CC5D4B4809C05812A0A6967D4440,Jócar,ES,0
2412248,0101000020E610000023624A24D14B0CC0092E56D460364440,La Cañada,ES,0
2412262,0101000020E610000078758E01D96B05C0EE5014E813814440,La Cabrera,ES,0
2412263,0101000020E6100000BA270F0BB5E60CC04929E8F6926E4440,La Cabrera,ES,2265
2412294,0101000020E6100000B6B41A12F71807C067CBB91457914440,La Bodera,ES,43
2412322,0101000020E610000034936FB6B9B105C0B69C4B7155954440,La Barbolla,ES,0
2412364,0101000020E6100000A93E575BB1BF0CC0D7D30E7F4D264440,La Aldehuela,ES,0
2412375,0101000020E6100000C25A7C0A80B10CC0517E52EDD3394440,Alameda de Osuna,ES,0
2412385,0101000020E6100000C2B12E6EA3010AC0CFB359F5B9464440,La Acequilla,ES,0
2412387,0101000020E610000099B1683A3B9909C088592F86724E4440,La Aceña,ES,0
2412391,0101000020E6100000C759D8D30EFF0CC0C893A46B268B4440,La Acebeda,ES,0
2412438,0101000020E6100000EC0DBE30996A01C0FF907EFB3A904440,Judes,ES,0
2412446,0101000020E6100000C516821C94F002C066D0D03FC1994440,Jubera,ES,0
2412469,0101000020E610000098D36531B17904C091AE997CB3854440,Jodra del Pinar,ES,0
2412470,0101000020E610000089C8B08A377204C08E31772D21AB4440,Jodra de Cardos,ES,0
2412477,0101000020E610000060156F641E3907C0549A94826E7B4440,Jirueque,ES,87
2412552,0101000020E6100000491FBAA0BE6507C001ECA35357764440,Jadraque,ES,1370
2412560,0101000020E6100000245D33F9661B02C0CF7EA4880C0B4440,Jábaga,ES,0
2412650,0101000020E61000001A25AFCE312007C0499869FB574E4440,Irueste,ES,61
2412656,0101000020E6100000054CE0D6DDBC00C0D8942BBCCB8D4440,Iruecha,ES,0
2412668,0101000020E61000002C431CEBE2F608C098F04BFDBC514440,Iriépal,ES,0
2412714,0101000020E6100000F25487DC0CF702C0AB1C5A643B7F4440,Iniéstola,ES,16
2412742,0101000020E61000001AF5108DEEE005C0D37D00529B944440,Imón,ES,0
2412755,0101000020E6100000A04ACD1E684507C0395D16139B174440,Illana,ES,756
2412841,0101000020E610000044CEC29E763809C034936FB6B9694440,Humanes,ES,1305
2412845,0101000020E6100000553ECBF3E0AE07C02BF180B2293B4440,Hueva,ES,146
2412847,0101000020E61000005D68AED3484B04C071C45A7C0A604440,Huetos,ES,0
2412850,0101000020E61000004AE5ED08A78505C05EB532E197124440,Huete,ES,2075
2412861,0101000020E6100000EF5014E8133902C0E2361AC05B644440,Huertapelayo,ES,0
2412864,0101000020E6100000077767EDB64B02C07D74EACA67694440,Huertahernando,ES,66
2412880,0101000020E610000036842A357B6006C0811C9430D3864440,Huérmeces del Cerro,ES,52
2412894,0101000020E6100000A3315A47551307C0AECE31207B054440,Huelves,ES,57
2412913,0101000020E610000095218E75711B09C0510ABABDA4B14440,Hoz de Arriba,ES,0
2412915,0101000020E6100000105322895E0609C0078A1F63EEB24440,Hoz de Abajo,ES,0
2412969,0101000020E61000009AFEEC478A8802C08269183E22024440,Hortizuela,ES,0
2412974,0101000020E61000008BB96B09F9200DC005F52D73BA3C4440,Hortaleza,ES,161661
2412999,0101000020E61000002FCEDF84424404C0AFC91AF510914440,Horna,ES,0
2413011,0101000020E6100000E7482EFF217D08C0B0A206D330484440,Horche,ES,1853
2413012,0101000020E6100000724694F6065F0CC0E9C5504EB4874440,Horcajuelo de la Sierra,ES,0
2413019,0101000020E61000003A53E8BCC6AE0CC0B0A71DFE9A884440,Horcajo de la Sierra,ES,0
2413027,0101000020E61000005B50DF32A78B04C0C35565DF15054440,Horcajada de la Torre,ES,0
2413036,0101000020E6100000C73CF207034F08C011A5BDC1173A4440,Hontoba,ES,229
2413038,0101000020E6100000577380608EDE04C04E70B1A2064B4440,Hontanillas,ES,0
2413042,0101000020E6100000D91B7C61321506C0685721E5276D4440,Hontanares,ES,0
2413047,0101000020E6100000C75EEFFE782F04C00C71AC8BDBAC4440,Hontalbilla de Almazán,ES,0
2413079,0101000020E61000003CE8D9ACFA5C08C0D9FE959526694440,Hita,ES,300
2413097,0101000020E61000008EC70C54C6FF07C04D452A8C2DA04440,Hijes,ES,20
2413109,0101000020E6100000D54CBED9E60608C0D7D825AAB78A4440,Hiendelaencina,ES,143
2413187,0101000020E61000002BB29DEFA7C608C0CC069964E4644440,Heras,ES,0
2413190,0101000020E610000045D3D9C9E0A805C04E92AE997C5B4440,Henche,ES,119
2413303,0101000020E61000008026C286A79704C00CC347C4948C4440,Guijosa,ES,0
2413384,0101000020E6100000E68C28ED0D7E05C079A52C431C574440,Gualda,ES,0
2413403,0101000020E6100000920ED6FF398C0DC08455BC9179644440,Guadalix de la Sierra,ES,4970
2413408,0101000020E61000005BDC4603784B09C045CEC29E76504440,Guadalajara,ES,83039
2413489,0101000020E6100000CBCCCCCCCCCC08C04F36E50AEF0E4440,Granja Arenales,ES,0
2413568,0101000020E6100000621EF98381E70CC0DC989EB0C4AF4440,Grajera,ES,107
2413574,0101000020E6100000AF8A37328FFC09C0E5965643E2A64440,Grado del Pico,ES,0
2413585,0101000020E6100000B085200725CC0CC0163E22A6441E4440,Gózquez de Arriba,ES,0
2413586,0101000020E6100000D6F50B76C3760CC09847FE60E01D4440,Gózquez de Abajo,ES,0
2413870,0101000020E61000004633164D672708C010FC6F253B924440,Gascueña de Bornova,ES,54
2413871,0101000020E61000002D1C08C9022604C0A5B393C151264440,Gascueña,ES,150
2413872,0101000020E61000004EC763062A230DC0F3A10BEA5B824440,Gascones,ES,178
2413913,0101000020E6100000FD9AAC510F1105C0FFFFFFFFFF5F4440,Gárgoles de Arriba,ES,0
2413914,0101000020E610000033D252793B0205C091054CE0D65D4440,Gárgoles de Abajo,ES,0
2413927,0101000020E6100000B61E85EB51780DC0D87745F0BF754440,Garganta de los Montes,ES,365
2413944,0101000020E61000005014E813791206C00B37E0F3C31C4440,Garcinarro,ES,0
2413952,0101000020E6100000C29E76F86B7203C0AD64C74620864440,Garbajosa,ES,0
2413977,0101000020E61000006B8B321B64D20CC09174CDE49B814440,Gandullas,ES,0
2414014,0101000020E6100000630113B8757709C01C03B2D7BB9B4440,Galve de Sorbe,ES,133
2414100,0101000020E6100000E5797077D6AE0AC0E860FD9FC3584440,Galápagos,ES,833
2414109,0101000020E6100000F86184F0682307C05548F949B56B4440,Gajanejos,ES,64
2414155,0101000020E61000000C71AC8BDB6801C0054CE0D6DD3C4440,Fuertescusa,ES,126
2414156,0101000020E6100000A5AE7C96E74109C0656B7D91D00E4440,Fuentidueña de Tajo,ES,1673
2414183,0101000020E610000023D6E253008C07C00D4FAF9465604440,Fuentes de la Alcarria,ES,0
2414195,0101000020E6100000395D16139B4F02C0B04B546F0D144440,Fuentesclaras del Chillarón,ES,0
2414201,0101000020E6100000D7D825AAB78603C0ED8FF7AA95214440,Fuentesbuenas,ES,0
2414205,0101000020E6100000630113B8757709C01530815B77174440,Fuentesaúco,ES,0
2414228,0101000020E61000005D419AB168BA08C01EBAA0BE652E4440,Fuentenovilla,ES,378
2414235,0101000020E6100000549FABADD8DF07C039CC971760434440,Fuentelviejo,ES,54
2414245,0101000020E6100000398DB454DE0E07C057C51B9947424440,Fuentelencina,ES,237
2414253,0101000020E6100000A82B9FE579700AC0F76BB2463D644440,Fuentelahiguera de Albatages,ES,166
2414262,0101000020E61000007FB2295778170CC04B158C4AEA504440,Fuente el Saz,ES,5524
2414304,0101000020E610000060F8889812C908C0B5DB2E34D7754440,Fuencemillán,ES,103
2414305,0101000020E6100000630113B875770DC0FFFFFFFFFF3F4440,Fuencarral,ES,0
2414307,0101000020E61000007A319413EDAA03C060C3D32B65914440,Fuencaliente de Medina,ES,0
2414358,0101000020E6100000F00703CFBD470BC079C7293A924B4440,Fresno de Torote,ES,1723
2414370,0101000020E610000028E8F692C6280DC010FC6F253BB24440,Fresno de la Fuente,ES,83
2414373,0101000020E6100000E3D022DBF9FE0BC08F31772D21AF4440,Fresno de Cantespino,ES,285
2414401,0101000020E6100000072E56D4605A0DC0BC9F1A2FDDA04440,Fresneda de Sepúlveda,ES,0
2414403,0101000020E6100000DCEA39E97D2301C057349D9D0C324440,Fresneda de la Sierra,ES,73
2414465,0101000020E6100000CBCCCCCCCCCC0AC0AFC91AF510B14440,Francos,ES,0
2414639,0101000020E6100000FA1D8A027D6209C0135CACA8C15C4440,Fontanar,ES,1393
2415062,0101000020E6100000C5A2E9EC643004C06B26DF6C73874440,Estriégana,ES,24
2415065,0101000020E6100000CBCCCCCCCCCC08C01530815B77174440,Estremera,ES,1180
2415088,0101000020E61000003BA583F57F8E03C06ED8B628B38D4440,Esteras de Medina,ES,0
2415104,0101000020E6100000EF85C954C1A80AC0B437F8C264AE4440,Estebanvela,ES,0
2415140,0101000020E61000006D693524EE3100C084949F54FB804440,Establés,ES,52
2415164,0101000020E61000009B6340F67AF702C01183C0CAA16D4440,Esplegares,ES,52
2415178,0101000020E6100000C9E02879758E08C08F88299144734440,Espinosa de Henares,ES,668
2415306,0101000020E6100000267E8CB96B0908C013B35E0CE5344440,Escopete,ES,74
2415333,0101000020E61000003E575BB1BF6C08C0FFC53368E8334440,Escariche,ES,222
2415349,0101000020E6100000531D7233DC8004C07AD5CA845F464440,Escamilla,ES,104
2415361,0101000020E61000008004C58F313700C073417DCB9C624440,Escalera,ES,0
2415444,0101000020E6100000630113B875770DC03233333333334440,Entrevías,ES,0
2415507,0101000020E61000007F3E912749570DC08533BF9A03B04440,Encinas,ES,69
2415528,0101000020E6100000FD9AAC510F1101C0AFC91AF510114440,Embid,ES,0
2415546,0101000020E6100000BF8BBE8234A30CC09F89B0E1E9614440,El Vellón,ES,1293
2415560,0101000020E6100000C0120F289B720AC0712EC55565834440,El Vado,ES,0
2415571,0101000020E6100000DF9C11A5BD8100C0C0120F289B464440,El Tobar,ES,0
2415585,0101000020E61000000F363CBD521605C0688CD651D5704440,El Sotillo,ES,50
2415586,0101000020E6100000016553AEF0EE08C04F36E50AEF4E4440,El Sotillo,ES,0
2415626,0101000020E6100000F1B0506B9AB702C0644E97C5C44E4440,El Recuenco,ES,90
