Prop_ID,Name,Location,Num_of_Courts,Accessible,lat,lon,facilities_Id
" B250 "," Nostrand Playground "," Nostrand & Foster Aves. ",""," N "," 40.6383 "," -73.9469 ",0
" B144 "," Ocean Hill Playground "," Bergen St., Rockaway Ave. and Dean St. ",""," N "," 40.6743 "," -73.9119 ",0
" B343 "," Osborn Playground "," Linden Blvd., Osborne St. and Thatford Ave. ",""," N "," 40.6559 "," -73.9059 ",0
" B295 "," Oxport Playground "," Flushing Ave., N Portland Ave. and N Oxford St. ",""," N "," 40.6977 "," -73.9762 ",0
" B153 "," Pacific Playground "," W/S Howard Ave. and Pacific to Dean Sts. ",""," N "," 40.6757 "," -73.921 ",0
" B218 "," Paerdegat Park "," Foster Ave., Farragut Rd., E 40 St. and Albany Ave. ",""," N "," 40.6386 "," -73.938 ",0
" B068 "," Parade Ground "," Caton Ave., Coney Island Ave., Parkside Ave. and Parade Pl. ",""," N "," 40.6515 "," -73.9656 ",0
" B267 "," Parkside Playground "," Rogers Ave., Winthrop St. and Parkside Ave. ",""," N "," 40.6566 "," -73.9543 ",0
" B150 "," Paul W. Kolbert Playground "," Ave. L and E 17 to E 18 Sts. ",""," N "," 40.6198 "," -73.9581 ",0
" B224 "," Police Officer Reinaldo Salgado Playground "," Monroe to Madison Sts., Patchen Ave. and Ralph Ave. ",""," N "," 40.6877 "," -73.9267 ",0
" B210J "," PS 1 Playground "," 43 St., 47 St. and 3 Ave. ",""," N "," 40.6493 "," -74.0121 ",0
" B348 "," PS 23 Playground "," Tompkins, Willoughby and Vernon Aves. ",""," N "," 40.6942 "," -73.9469 ",0
" B306 "," PS 286 Playground "," Ave. Y, between Brown and Haring Sts. ",""," N "," 40.5908 "," -73.9384 ",0
" B124 "," PS 84/William Sheridan "," Wythe Ave. to Berry St. and Grand to S 1 Sts. ",""," N "," 40.7153 "," -73.9644 ",0
" B322 "," Pulaski Playground "," Sumner Ave. between Hart and Pulaski Sts. ",""," N "," 40.6936 "," -73.9419 ",0
" B265 "," Rainbow Park "," 55 and 56 Sts. at 6 Ave. ",""," N "," 40.6405 "," -74.0109 ",0
" B059 "," Ramirez Playground "," White, McKibben and Bogart Sts. ",""," N ","","",0
" B152 "," Rappaport Playground "," Ft. Hamilton Pkwy., 10 Ave. and 52 to 53 Sts. ",""," N "," 40.6368 "," -74.0006 ",0
" B077 "," Red Hook Park "," King, Richards, Verona, Dwight, and Pioneer Sts. ",""," N "," 40.6772 "," -74.0091 ",0
" B126 "," Red Hook Recreation Area "," Lorraine, Clinton and Henry Sts. ",""," N "," 40.6738 "," -74.0039 ",0
" B360 "," Remsen Playground "," Remsen Ave., Glenwood Rd., E 92 St. and Bay View Pl. ",""," N "," 40.6423 "," -73.9075 ",0
" B223P02 "," Rodney Park North "," Rodney, S 4 St. and S 5 St. ",""," N "," 40.7092 "," -73.9563 ",0
" B223O03 "," Rodney Park South "," Division Ave., Rodney St. and S 9 St. ",""," N ","","",0
" B264 "," Roebling Playground "," Wilson Ave., Lee Ave., Taylor St. and Bedford Ave. ",""," N "," 40.7063 "," -73.9618 ",0
" B192 "," Russell Pederson Playground "," S/W Corner 83 St. & Colonial Rd. ",""," N "," 40.6261 "," -74.0361 ",0
" B352 "," Sam Curtis Park "," S/S Foster Ave., E 81 St. and E 82 St. ",""," N "," 40.6409 "," -73.9174 ",0
" B106A "," Scarangella Park "," Ave. V, Stillwell Ave., Ave. U and W 13 St. ",""," N "," 40.5947 "," -73.9843 ",0
" B261 "," Schenk Playground "," Livonia Ave., Barbey St. and Schenck Ave. ",""," N "," 40.6656 "," -73.8861 ",0
" B096 "," Sgt. William Dougherty Playground "," Anthony St., Vandervoort Ave., and Cherry St. ",""," N "," 40.7239 "," -73.9372 ",0
" B239 "," Sheepshead Playground "," Ave. Z and Nostrand Ave. to E. 29 St. ",""," N "," 40.5887 "," -73.9404 ",0
" B082 "," Shore Road Park "," 79th Street & Shore Road ",""," N "," 40.6312 "," -74.0397 ",0
" B137 "," Sixteen Sycamores Playground "," Schermerhorn St., 3 Ave. and Nevins St. ",""," N "," 40.6868 "," -73.981 ",0
" B225 "," St. Andrew's Playground "," Atlantic Ave., Herkimer St. and Kingston Ave. ",""," N "," 40.6784 "," -73.9418 ",0
" B245 "," St. John's Recreation Center "," Bergen St. between Troy and Schenectady Aves. ",""," N "," 40.6738 "," -73.934 ",0
" B118A "," St. Mary's Playground "," Smith St. between Luquer and Nelson Sts. ",""," N "," 40.6764 "," -73.9972 ",0
" B131 "," Stephen A. Rudd Playground "," Bushwich Ave., Aberdeen and Granite Sts. ",""," N "," 40.683 "," -73.9054 ",0
" B298 "," Stockton Playground "," Park Ave., Floyd St. and E/O Marcy Ave. ",""," N "," 40.697 "," -73.949 ",0
" B350 "," Stroud Playground "," Classon Ave., Sterling Pl. and Park Pl. ",""," N "," 40.6749 "," -73.9618 ",0
" B263 "," Sumner Houses Playground/PS 59 "," Sumner, Throop, Park and Myrtle Aves. ",""," N "," 40.6976 "," -73.943 ",0
" B087 "," Sunset Park "," 41 to 44 Sts. and 5 to 7 Aves. ",""," N "," 40.6481 "," -74.0031 ",0
" B315 "," Surf Playground "," Surf Ave, W 25 and W 27 Sts. ",""," N "," 40.5738 "," -73.9924 ",0
" B105 "," Taaffe Playground "," Park to Myrtle Aves. and Taaffe Pl. ",""," N "," 40.6953 "," -73.9607 ",0
" B311 "," Ten Eyck Playground/PS 196 Playground "," Bushwick Ave., Scholes St. and Messerole St. ",""," N "," 40.709 "," -73.939 ",0
" B127 "," Thelma Martinez Playground "," Scholes St. and Manhattan to Graham Aves. ",""," N "," 40.7093 "," -73.9442 ",0
" B307 "," Tiger Playground "," Evergreen Ave., Eldert St. and Covert St. ",""," N "," 40.6882 "," -73.9106 ",0
" B234 "," Tilden Playground "," Tilden Ave. and E 48 to E 49 Sts. ",""," N "," 40.6476 "," -73.9317 ",0
" B252 "," West Playground "," N/S Ave. Z between West St. and W 1 St. ",""," N "," 40.5876 "," -73.9705 ",0
" B275 "," William Grady HS Playground "," Shore Pkwy., Brighton 3 St. and 4 Rd. ",""," N "," 40.5825 "," -73.9647 ",0
" B112 "," Williamsburg Bridge Playground "," Wythe Ave. to Berry St., S 5 St. and S 6 St. ",""," N ","","",0
" B279 "," Wilson Playground "," Ave. J, Ave. K, E 100 and E 101 Sts. ",""," N "," 40.6421 "," -73.8947 ",0
" B312 "," Woodruff Playground/PS 224 Playground "," Stanley Ave., Autumn Ave. and Hemlock St. ",""," N "," 40.6652 "," -73.8662 ",0
" B364 "," Woods Playground "," Bergen St., Utica Ave., Rochester & St. Mark's Ave. ",""," N "," 40.6746 "," -73.9286 ",0
" M108Q "," 24 Sycamores Playground "," 1 Ave. & E. 96 St. ",""," N "," 40.7595 "," -73.9586 ",0
" M071 "," 76 St. Playground "," W. 76 St. & Riverside Drive ",""," N "," 40.7832 "," -73.985 ",0
" M193 "," Abraham Lincoln Playground "," 135 St. & Madison Ave. ",""," N "," 40.8122 "," -73.9376 ",0
" M194 "," Al Smith Recreations Center "," Catherine St. ",""," N "," 40.7104 "," -73.9975 ",0
" M196 "," Alfred E. Smith Playground "," Madison and Catherine Sts. to Oliver St. ",""," N "," 40.7122 "," -73.9974 ",0
" M164 "," Asser Levy Playground "," E. 23 St. & FDR Drive ",""," N "," 40.7364 "," -73.9753 ",0
" M240 "," Audubon Playground "," 170 St. & Audubon Ave. ",""," N "," 40.8414 "," -73.9385 ",0
" M226 "," Augustus Saint-Garden's Playground "," E. 19 St. & 2 Ave. ",""," N "," 40.7353 "," -73.9821 ",0
" M165 "," Baruch Playground "," Rivington St. & Baruch Place ",""," N "," 40.7172 "," -73.9766 ",0
" M263 "," Bellevue South Playground "," E. 26 St. & 2 Ave. ",""," N "," 40.7397 "," -73.9785 ",0
" M214 "," Blake Hobbs Park "," 104 St. & 2 Ave. ",""," N "," 40.7885 "," -73.9443 ",0
" M238 "," Bloomingdale Playground "," W. 104 St. & Amsterdam Ave. ",""," N "," 40.799 "," -73.966 ",0
" M138 "," Bo Jangles Playground "," W. 150 St. & 7 Ave. ",""," N "," 40.8253 "," -73.9372 ",0
" M200 "," Booker T. Washington Playground "," W. 108 St. & Columbus Ave. ",""," N "," 40.8011 "," -73.9641 ",0
" M081 "," Carl Schurz Park "," E. 84 St. & York Ave. ",""," N "," 40.7739 "," -73.9441 ",0
" M018 "," Carmansville Playground "," W. 151 to 152 Sts. and Amsterdam Ave. ",""," N "," 40.8294 "," -73.9443 ",0
" M010 "," Central Park "," North Meadow (mid-park at 97th Street) ",""," N "," 40.7911 "," -73.9598 ",0
" M010 "," Central Park "," Great Lawn ",""," N "," 40.7826 "," -73.9644 ",0
" M011 "," Chelsea Park "," W. 28 St. between 9 and 10 Aves. ",""," N "," 40.7498 "," -74.0004 ",0
" M171 "," Cherry Playground "," Clinton, Cherry and Water Sts. ",""," N "," 40.7113 "," -73.9861 ",0
" M215 "," Cherry Tree Park "," E. 99 St. & 3 Ave. ",""," N "," 40.7875 "," -73.9471 ",0
" M186 "," Col. Young Playground (Front) "," W. 145 St. & Lenox Ave. ",""," N "," 40.8201 "," -73.9361 ",0
" M186 "," Col. Young Playground (Rear) "," W. 143 to 144 St. and Hudson River Dr. ",""," N "," 40.8187 "," -73.9348 ",0
" M019 "," Coleman Square "," Cherry & Pike Sts. ",""," N "," 40.7108 "," -73.9938 ",0
" M015 "," Columbus Park "," Worth & Mulberry Sts. ",""," N "," 40.7145 "," -74 ",0
" M237 "," Corp. Seravalli Park "," Hudson St. between Gansevoort and Horatio Sts. ",""," N "," 40.7391 "," -74.0046 ",0
" M155 "," Courtney Callender Playground "," 130 to 131 Sts. and 5th Ave. ",""," N "," 40.8099 "," -73.94 ",0
" M208E "," Crack is Wack "," E. 128 St. & 2 Ave. ",""," N "," 40.8044 "," -73.9318 ",0
" M108A "," DeSalvio Playground "," Spring & Mulberry Sts. ",""," N "," 40.8009 "," -73.9309 ",0
" M022 "," De Witt Clinton Park "," W. 53rd St. between 11 and 12 Aves. ",""," N "," 40.7685 "," -73.9947 ",0
" M270 "," Dry Dock Park "," E. 10 St. & Ave. D ",""," N "," 40.7253 "," -73.9752 ",0
" M144 "," East River Park "," E. 10 St. & FDR Drive ",""," N "," 40.7249 "," -73.9724 ",0
" M258 "," East River Playground / PS 146 "," 106 St. & FDR Drive ",""," N "," 40.7891 "," -73.9385 ",0
" M116 "," Essex Playground "," Essex, Norfolk and E. Houston St. ",""," N "," 40.7218 "," -73.986 ",0
" M124 "," First Park "," E. Houston to E. 1 St. ",""," N "," 40.7235 "," -73.9898 ",0
" M160 "," Fred Samuels Playground "," 139 to 140 Sts. and Lenox Ave. ",""," N "," 40.8173 "," -73.9392 ",0
" M220 "," Frederick Douglass Playground "," W. 100 to 102 Sts. and Amsterdam Ave. ",""," N "," 40.7969 "," -73.9679 ",0
" M037-09 "," Ft. George Playground "," Ft. George Ave. & W. 192 St. ",""," N "," 40.8579 "," -73.9247 ",0
" M028 "," Ft. Washington Playground "," 162 St. & Riverside Dr. ",""," N "," 40.8385 "," -73.9484 ",0
" M222 "," Grand & Canal Courts "," Grand & Canal Sts. ",""," N "," 40.7222 "," -74.0051 ",0
" M065 "," Gulick Playground "," Columbia & Delancey Sts. ",""," N "," 40.7159 "," -73.9819 ",0
" M221 "," Gutenberg PlaygroundLa Gu "," W. 49 St. between 9 and 10 Aves. ",""," N "," 40.7636 "," -73.9902 ",0
" M033 "," Hamilton Fish Playground "," 128 Pitt St. ",""," N "," 40.7194 "," -73.9806 ",0
" M041 "," Hamilton Place "," W. 140 St. & Hamilton Pl. ",""," N "," 40.8229 "," -73.9515 ",0
" M229 "," Happy Warrior Playground "," W. 98 Sts. & Amsterdam Ave. ",""," N "," 40.7956 "," -73.9683 ",0
" M141 "," Harlem Lane Playground "," 151 to 154 Sts. and Hudson River Drive ",""," N "," 40.826 "," -73.9348 ",0
" M277 "," Hell's Kitchen Park "," W. 47 St. & 10 Ave. ",""," N "," 40.763 "," -73.9926 ",0
" M037 "," Highbridge Play Center (Indoors) "," W. 173 St. & Amsterdam Ave. ",""," N "," 40.8426 "," -73.9337 ",0
" M216 "," Holcombe Rucker Park "," 156 St. & 8 Ave. ",""," N "," 40.8295 "," -73.9363 ",0
" M217 "," Howard Bennett Playground "," 135 St. & Lenox Terrace ",""," N "," 40.8135 "," -73.9387 ",0
" M042 "," Inwood Park "," 207 St. ",""," N "," 40.8703 "," -73.922 ",0
" M099 "," J. Hood Wright Playground (*Under Construction) "," 176 St. & Ft. Washington Ave. ",""," Y "," 40.8466 "," -73.9406 ",0
" M014 "," Jackie Robinson Park "," 150 St. & Bradhurst Ave. ",""," N "," 40.8266 "," -73.9408 ",0
" M228 "," Jackson Playground "," Jackson St. between Madison & Henry Sts. ",""," N "," 40.7139 "," -73.9813 ",0
" M029 "," Jacob Javits Playground "," Cabrini Blvd. & Cobrin Circle ",""," N "," 40.8591 "," -73.9349 ",0
" M223 "," Jacob Schiff Playground "," W. 136 St. & Amsterdam Ave. ",""," N "," 40.8203 "," -73.9524 ",0
" M111 "," James Weldon Playground / PS 57 "," E. 115 St. & Lexington Ave. ",""," N "," 40.7973 "," -73.9419 ",0
" M045 "," John Jay Park "," E. 77 St. & FDR Drive ",""," N "," 40.7687 "," -73.9498 ",0
" M066 "," Kelly Playground "," W. 17 St. between 8 and 9 Aves. ",""," N "," 40.7419 "," -74.002 ",0
" M199 "," Kett Playground "," W. 204 St. & Nagles Ave. ",""," N "," 40.8624 "," -73.9211 ",0
" M132 "," La Guardia Hospital Playground-Rutgers Pool/Little Flower Playground "," Madison St. opposite Jefferson St. ",""," N "," 40.7124 "," -73.9883 ",0
" M058 "," Marcus Garvey Park "," E. 120 to 124 Sts. and Madison Ave. ",""," N "," 40.8033 "," -73.9431 ",0
" M198 "," Martin Luther King Jr. Playground "," 113 to 114 St. and Lenox Ave. ",""," N "," 40.7999 "," -73.9503 ",0
" M154 "," May Mathews Playground "," W. 46 St. between 9 and 10 Aves. ",""," N "," 40.7614 "," -73.9926 ",0
" M161 "," McCaffrey Playground "," W. 43 St. between 8 and 9 Aves. ",""," N "," 40.759 "," -73.9911 ",0
" M259 "," McKinley Playground "," Ave. A between E. 3 St. and E. 4 St. ",""," N "," 40.7242 "," -73.9857 ",0
" M204 "," Moore Playground / PS 133 "," E. 131 St. & Madison Ave. ",""," N "," 40.8095 "," -73.9386 ",0
" M056 "," Morningside Park "," W. 113 St. & Morningside ",""," Y "," 40.8031 "," -73.958 ",0
" M056 "," Morningside Park "," W. 116 St. & Morningside ",""," Y "," 40.8074 "," -73.9573 ",0
" M056 "," Morningside Park "," W. 123 St. & Morningside ",""," Y "," 40.8107 "," -73.9551 ",0
" M239 "," Morningside Playground "," E. 118 St. & 2 Ave. ",""," N "," 40.7975 "," -73.9356 ",0
" M037 "," Multi Purpose Playground "," W. 175 St. & Amsterdam Ave. ",""," N "," 40.8448 "," -73.9328 ",0
" M059 "," Murphy Playground "," Ave. C & E. 17 St. ",""," N "," 40.7304 "," -73.9738 ",0
" M243 "," One-Twenty Park (PS 79) "," E. 120 St. ",""," N "," 40.8024 "," -73.9416 ",0
" M108J "," Pedestrian Landing (Each One Teach One) Playground "," E. 120 St. & FDR Drive ",""," N ","","",0
" M249 "," Penn South Playground "," W. 26 St. between 8 and 9 Aves. ",""," N "," 40.7478 "," -73.9989 ",0
" M227 "," Peters Field Playground "," 2 Ave., E. 20 St. and E. 21 St. ",""," N "," 40.7363 "," -73.9818 ",0
" M108G "," Playground 103 "," 103rd St. & FDR Drive ",""," N "," 40.787 "," -73.9393 ",0
" M233 "," Playground 70 "," W 70 St., West End Ave, and Amsterdam Ave. ",""," N "," 40.7771 "," -73.9837 ",0
" M230 "," Poor Richard Playground "," E. 109 St. & 3 Ave. ",""," N "," 40.7926 "," -73.9433 ",0
" M205 "," PS 125 Playground "," Morningside Ave. and W. 123 to 124 Sts. ",""," N "," 40.811 "," -73.956 ",0
" M288 "," Ramon Aponte Playground "," W. 47 St. between 8 and 9 Aves. ",""," N "," 40.7615 "," -73.9892 ",0
" M245 "," Renaissance Playground "," 143 to 144 St. and 8 Ave. ",""," N "," 40.8211 "," -73.9415 ",0
" M072-01 "," Riverbank Park "," 148 St. & Henry Hudson Parkway ",""," N "," 40.8257 "," -73.9538 ",0
" M158 "," Robert Moses Playground "," E. 42 St. & FDR Drive ",""," N "," 40.7484 "," -73.9693 ",0
" M158 "," Robert Wagner Playground "," E. 121 St. & 2 Ave. ",""," N "," 40.7484 "," -73.9693 ",0
" M184 "," Samuel Bennerson "," W. 63 to 64 Sts. between West End & Amsterdam Aves. ",""," N "," 40.7738 "," -73.9867 ",0
" M105 "," Sara D. Roosevelt Park (A) "," Stanton St. ",""," Y "," 40.7231 "," -73.9909 ",0
" M105 "," Sara D. Roosevelt Park (B) "," Delancey St. between Forsythe and Christie Sts. ",""," Y "," 40.7221 "," -73.9914 ",0
" M105 "," Sara D. Roosevelt Park (D) "," Canal to Hester Sts. ",""," Y "," 40.7175 "," -73.9937 ",0
" M236 "," Seabury Playground "," Lexington Ave. & E. 95 St. ",""," N "," 40.7853 "," -73.9511 ",0
" M082 "," Seward Park "," Canal, Hester and Jefferson Sts. ",""," N "," 40.7148 "," -73.9892 ",0
" M195 "," Sidney Hillman / PS 110 "," Lewis & Delancey Sts. ",""," N "," 40.7151 "," -73.9798 ",0
" M244 "," Sol Bloom Playground "," W. 70 St. between Central Park West and Columbus Ave. ",""," N "," 40.7896 "," -73.9685 ",0
" M235 "," Sol Lain Playground "," E. Bway & Henry St. ",""," N "," 40.7144 "," -73.9839 ",0
" M079 "," St. Catherine's Park "," 1 Ave. and E. 67 to 68 Sts. ",""," N "," 40.7654 "," -73.9592 ",0
" M077 "," St. Nicholas Park "," W. 141 St. & St. Nicholas Ave. ",""," N "," 40.816 "," -73.9489 ",0
" M077 "," St. Nicholas Park "," W. 133 St. & St. Nicholas Ave. ",""," N "," 40.8213 "," -73.9467 ",0
" M077 "," St. Nicholas Playground (North) "," 129 to 130 St. & 7 Ave. ",""," N "," 40.8123 "," -73.9469 ",0
" M077 "," St. Nicholas Playground (South) "," 128 St. & 7 Ave. ",""," N "," 40.8111 "," -73.9475 ",0
" M077 "," St. Nicholas Terrace "," W. 129 St. & St. Nicholas Ave. ",""," N "," 40.8131 "," -73.9512 ",0
" M076 "," St. Vartan's Playground "," 2 Ave. and E. 35 to E. 36 Sts. ",""," N "," 40.7457 "," -73.9746 ",0
" M192 "," Stanley Isaacs Playground "," 1 Ave. & E. 96 St. ",""," N "," 40.7835 "," -73.9442 ",0
" M037 "," Sunken Playground "," W. 167 St. & Edgecombe Ave. ",""," N "," 40.8376 "," -73.9362 ",0
" M206 "," Tanahey Playground "," Cherry St. to Water St. ",""," N "," 40.7101 "," -73.9948 ",0
" M219 "," Tecumseh Playground "," W. 77 St. & Amsterdam Ave. ",""," N "," 40.7816 "," -73.9785 ",0
" M047 "," Thomas Jefferson Park "," 2180 1 Ave. ",""," N "," 40.7923 "," -73.9356 ",0
" M069 "," Thompson Playground "," Thompson & Spring Sts. ",""," N "," 40.7253 "," -74.0024 ",0
" M088 "," Tompkins Sq. Park "," E 10 St. & Ave. B ",""," N "," 40.7268 "," -73.9807 ",0
" M037-04 "," Wallenburg Playground "," W. 189 St. & Amsterdam Ave. ",""," N "," 40.8533 "," -73.9267 ",0
" M125C "," West 4th St. Courts "," W. 4th St. & 6th Avenue ",""," N "," 40.7311 "," -74.0011 ",0
" M148 "," White Playground "," E. 105 St. & Lexington Ave. ",""," N "," 40.7919 "," -73.9459 ",0
" M110 "," William McCray Playground "," 138 St. between Lenox and 5 Ave. ",""," N "," 40.8157 "," -73.938 ",0
" M234 "," Wright Brothers / PS 28 "," St. Nicholas Ave. & W. 156 St. ",""," N "," 40.8317 "," -73.942 ",0
" Q099-20 "," Albert H. Mauro "," Park Dr. East & 73 Terrace ",""," N "," 40.724 "," -73.8275 ",0
" Q356 "," Alley Playground/PS 213 "," 230 St. & 67 Ave. ",""," N "," 40.7473 "," -73.745 ",0
" Q319 "," Annandale Playground "," Yellowstone Blvd., 65 Rd. & 65 Ave ",""," N "," 40.7312 "," -73.8519 ",0
" Q313 "," Arverne Playground "," Averne Blvd. & Beach 55 St. ",""," N "," 40.5928 "," -73.7849 ",0
" Q397 "," Auburndale Playground "," 35 Ave. between 171 and 172 Sts. ",""," N "," 40.7656 "," -73.7944 ",0
" Q357B01 "," Barrier Playground "," 102 St., 62 Ave. & Yellowstone Blvd. ",""," N "," 40.7361 "," -73.855 ",0
" Q399 "," Bay Terrace Playground/PS 169 "," NE Corner of 212 St. & 23Ave. ",""," N "," 40.7821 "," -73.7775 ",0
" Q007 "," Bayswater Park "," Beach Channel Dr. & Beach 32 St. ",""," N "," 40.5993 "," -73.7676 ",0
" Q326 "," Bland Playground "," 40 Rd. & Prince St. ",""," N "," 40.7582 "," -73.8319 ",0
" Q006 "," Bowne Park "," 32 Ave., 29 Ave. and 155 to 159 Sts. ",""," N "," 40.7703 "," -73.8059 ",0
" Q308 "," Bowne Playground "," Sanford Ave. & Union St. ",""," N "," 40.758 "," -73.825 ",0
" Q379 "," Briarwood Playground "," 148 St. & 85 Ave. ",""," N "," 40.7099 "," -73.8114 ",0
" Q460 "," Broad Channel "," Cross Bay Blvd. & E 16 Rd. ",""," N "," 40.6013 "," -73.8196 ",0
" Q366 "," Bulova Park "," W/S 77 St. and N/S 25 Ave. ",""," N "," 40.7633 "," -73.8925 ",0
" Q012-01 "," Buz O' Rourke P/G "," 33 Ave. & 214 Pl. ",""," N "," 40.771 "," -73.7712 ",0
" Q361 "," C.C. Moore Homestead Park "," 82 St. & Broadway ",""," N "," 40.7418 "," -73.8819 ",0
" Q347 "," Cadwaller Colden Playground "," Union St. & 31 Rd. ",""," N "," 40.7702 "," -73.8271 ",0
" Q300 "," Capt. Mario Fajardo "," Kissena Blvd. & Booth Memorial Blvd. ",""," N "," 40.7437 "," -73.8147 ",0
" Q376 "," Cedar Grove Playground (P.S. 218) "," Main St. & Gravett Rd. ",""," N "," 40.7362 "," -73.8246 ",0
" Q386 "," Centerville "," 96 St., Centerville St. and Albert Rd. ",""," N "," 40.6705 "," -73.8395 ",0
" Q346 "," Challenge Playground "," 251 St. & 63 Ave. ",""," N "," 40.7562 "," -73.7278 ",0
" Q390 "," Clintonville Playground/JHS 194 "," Clintonville St. between 17 Ave. and 17 Rd. ",""," N "," 40.783 "," -73.8076 ",0
" Q457 "," College Point Park "," College Pt. Blvd. & 14 Ave. ",""," N "," 40.7855 "," -73.8463 ",0
" Q450 "," Corona Golf "," 46 Ave. & 111 St. ",""," N "," 40.7478 "," -73.8548 ",0
" Q360J "," Crowley "," 84 St. & 57 Ave. ",""," N "," 40.7296 "," -73.8792 ",0
" Q021 "," Cunningham Park - Upper Playground "," 196 Pl. & Union Turnpike ",""," N "," 40.7262 "," -73.7753 ",0
" Q373 "," East Elmhurst Playground "," 25 Ave. & 98 St. ",""," N "," 40.7649 "," -73.8704 ",0
" Q419 "," Edward Hart Playground "," 147 St. between 26 and 27 Aves. ",""," N "," 40.774 "," -73.8183 ",0
" Q304 "," Ehrenreich-Austin St. Playground "," Austin St. between 76 Ave. & 76 Dr. ",""," N "," 40.7152 "," -73.8367 ",0
" Q342 "," Electrichester Houses Playground/Electric Playground "," 65 Ave. & 164 St. ",""," N "," 40.7364 "," -73.8052 ",0
" Q344 "," Emerald Playground/PS 200 "," 71 Ave. & 164 St. ",""," N "," 40.7313 "," -73.8062 ",0
" Q053 "," Equity Park "," 88 Ave. & 91 St. ",""," N "," 40.6916 "," -73.8533 ",0
" Q302 "," Evergreen Park "," St. Felix Ave. and Seneca Ave. ",""," N "," 40.6975 "," -73.897 ",0
" Q221 "," Farm Playground/PS 26 "," 73 Ave. & 196 St. ",""," N "," 40.7352 "," -73.7774 ",0
" Q337 "," Fitzgerald Playground "," Atlantic Ave. & 94 Ave. ",""," N "," 40.6901 "," -73.8399 ",0
" Q086 "," Flushing Fields "," Bayside Ave., 25 Ave. and 149 to 150 Sts. ",""," N "," 40.7756 "," -73.8173 ",0
" Q099 "," Flushing Meadows Corona Park Meadow Lake East "," W/S of Meadow Lake & Grand Central Pkwy. ",""," N ","","",0
" Q015 "," Forest Park "," 108 St., Myrtle Ave. & Park Lane South ",""," N "," 40.7026 "," -73.8686 ",0
" Q015 "," Forest Park "," Woodhaven Blvd. & Forest Park Dr. ",""," N "," 40.7015 "," -73.8559 ",0
" Q015 "," Forest Park "," 80 St. & Myrtle Ave. ",""," N "," 40.7014 "," -73.8428 ",0
" Q015 "," Forest Park (Sobelsohn P/G) "," Park Lane S. & Abingdon Rd. ",""," N "," 40.7101 "," -73.8353 ",0
" Q126 "," Francis Lewis Park "," 3 Ave., 147 St. and E River ",""," Y "," 40.7965 "," -73.8249 ",0
" Q381 "," Francis Lewis Playground "," 42 Ave. & Francis Lewis Blvd. ",""," N "," 40.7604 "," -73.7838 ",0
" Q098 "," Frank D. O'Connor Playground "," 78 St & Broadway ",""," N "," 40.7441 "," -73.8867 ",0
" Q445 "," Frank Golden Playground "," 136 St & 20 Ave. ",""," N "," 40.7845 "," -73.8329 ",0
" Q119 "," Frederick B. Judge "," 111 Ave., 134 to 135 Sts. and Lincoln Sts. ",""," N "," 40.6828 "," -73.8079 ",0
" Q223 "," Fresh Meadows Playground/PS 173 "," 67 Ave. & 173 St. ",""," N "," 40.7407 "," -73.7855 ",0
" Q089B "," George U. Harvey "," 15 to 20 Aves. and E/O Whitestone Expwy. ",""," N "," 40.7821 "," -73.824 ",0
" Q085 "," Gorman Park "," 30 Ave. btwn. 84 & 85 Sts. ",""," N "," 40.7624 "," -73.8841 ",0
" Q367 "," Hammel Playground "," Beach 83 St. & Rockaway Beach Blvd. ",""," N "," 40.5883 "," -73.809 ",0
" Q408 "," Harold Schneiderman/PS 232 "," 155 Ave. between 84 and 85 Sts. ",""," N "," 40.6652 "," -73.8503 ",0
" Q020 "," Highland Park Lower "," Jamaica Ave. & Cleveland St. ",""," N "," 40.6839 "," -73.887 ",0
" Q020 "," Highland Park Upper "," Highland Blvd. & Heath Pl. ",""," N "," 40.683 "," -73.8928 ",0
" Q360N "," Hoffman "," Hoffman Dr. & Seabury St. ",""," N "," 40.7328 "," -73.8719 ",0
" Q300B "," Holy Cow Playground "," Peck Ave. & Harding Blvd. ",""," N "," 40.7418 "," -73.7776 ",0
" Q220G "," Hoover "," Manton St. & 83 Ave. ",""," N "," 40.7119 "," -73.821 ",0
" Q428 "," Horace Harding Playground/PS 206 "," 62 Dr. between 97 Pl. & 98 St. ",""," N "," 40.7332 "," -73.8605 ",0
" Q001 "," Horatio P/G "," Horatio Pkwy. & 228 St. ",""," N "," 40.7588 "," -73.7544 ",0
" Q391 "," Joe Austin "," 164 Pl. & Grand Central Parkway ",""," N "," 40.7157 "," -73.8015 ",0
" Q285 "," John Adams "," 133 Ave., 101-103 Sts. ",""," N "," 40.6772 "," -73.8358 ",0
" Q305 "," Joseph F. Mafera Park "," 65 Pl. & Catalpa Ave. & 68 Ave. ",""," N "," 40.7062 "," -73.8912 ",0
" Q094 "," Joseph P. Addabbo Playground "," North Conduit Ave. between 81 and 82 Sts. ",""," Y "," 40.6734 "," -73.854 ",0
" Q122 "," Junction Playground "," 96 St., 34 Ave. & Junction Blvd. ",""," N "," 40.7546 "," -73.872 ",0
" Q102 "," Juniper North Playground "," 80 St. & Juniper Blvd. North ",""," N "," 40.7209 "," -73.8772 ",0
" Q102 "," Juniper South Playground "," 74 St. & Juniper Blvd. South ",""," N "," 40.7182 "," -73.8835 ",0
